Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"BECHO                    ";3;F;"PUR SANG";9;4;4;43610,00;20714,00;64324,00;4845,56;395
"NATIONALISTA             ";4;F;"PUR SANG";5;1;4;43600,00;17658,00;61258,00;8720,00;460
"SANTI DEL MARE           ";5;H;"PUR SANG";11;3;3;43500,00;17616,00;61116,00;3954,55;360
"MANNE                    ";4;F;"PUR SANG";19;3;9;43500,00;17614,00;61114,00;2289,47;295
"DIABLOTINE               ";2;F;"PUR SANG";2;2;0;43500,00;27405,00;70905,00;21750,00;455
"MANGOUSTINE              ";2;F;"PUR SANG";2;2;0;43500,00;27405,00;70905,00;21750,00;460
"PETRICOR                 ";3;F;"PUR SANG";3;1;1;43500,00;0,00;43500,00;14500,00;465
"STARMAN                  ";4;M;"PUR SANG";1;0;1;43434,00;0,00;43434,00;43434,00;545
"DARZAN                   ";3;H;"PUR SANG";4;2;2;43250,00;23355,00;66605,00;10812,50;445
"SENATOR FROST            ";8;H;"PUR SANG";8;1;4;43200,00;13607,00;56807,00;5400,00;405
"BLIND DRUNK              ";2;F;"PUR SANG";7;4;3;43110,00;0,00;43110,00;6158,57;370
"THE CHAMP                ";4;M;"PUR SANG";11;2;6;43000,00;17413,00;60413,00;3909,09;365
"HAVOC                    ";3;M;"PUR SANG";8;3;2;42960,00;23198,00;66158,00;5370,00;400
"FLYINGBEAUTY             ";4;F;"PUR SANG";6;2;4;42900,00;17373,00;60273,00;7150,00;350
"GO WITH THE WIND         ";4;M;"PUR SANG";6;1;3;42900,00;17374,00;60274,00;7150,00;365
"THUNDERING NIGHTS        ";4;F;"PUR SANG";2;0;2;42875,00;0,00;42875,00;21437,50;510
"GELINOTTE                ";4;F;"PUR SANG";6;2;4;42800,00;17333,00;60133,00;7133,33;425
"RAYSTEVE                 ";4;H;"PUR SANG";9;2;5;42700,00;17293,00;59993,00;4744,44;365
"DIVERGE                  ";3;M;"PUR SANG";7;1;6;42540,00;0,00;42540,00;6077,14;405
"AMETHYST                 ";5;F;"PUR SANG";15;3;9;42350,00;17149,00;59499,00;2823,33;275
"MOSCA D'OR               ";6;H;"PUR SANG";11;4;4;42300,00;11827,00;54127,00;3845,45;330
"DETESNOUVELLES           ";2;F;"PUR SANG";9;2;7;42240,00;26608,00;68848,00;4693,33;400
"GOT FROST                ";3;H;"PUR SANG";16;2;8;42140,00;22754,00;64894,00;2633,75;325
"CHARLESQUINT             ";4;M;"PUR SANG";7;2;2;42100,00;17050,00;59150,00;6014,29;440
"CLEOD'OR                 ";4;M;"PUR SANG";7;2;3;42060,00;17033,00;59093,00;6008,57;415
"BELLACIAOCIAO            ";3;F;"PUR SANG";6;3;3;42005,00;22682,00;64687,00;7000,83;400
"SIR CHOP                 ";5;H;"PUR SANG";6;5;1;42000,00;17010,00;59010,00;7000,00;740
"TASMAN BAY               ";3;M;"PUR SANG";1;0;1;42000,00;22680,00;64680,00;42000,00;485
"MARS                     ";3;H;"PUR SANG";16;3;9;41850,00;0,00;41850,00;2615,63;340
"FOREVER BE               ";3;F;"PUR SANG";5;1;3;41850,00;0,00;41850,00;8370,00;455
"PRINCE ANODIN            ";4;H;"PUR SANG";9;2;5;41825,00;16938,00;58763,00;4647,22;390
"INTEGRANT                ";3;M;"PUR SANG";5;2;2;41750,00;22545,00;64295,00;8350,00;460
"NINTH TITAN              ";3;M;"PUR SANG";6;3;1;41650,00;0,00;41650,00;6941,67;425
"VISITE OFFICIELLE        ";3;F;"PUR SANG";16;1;12;41350,00;22329,00;63679,00;2584,38;290
"MIRAMAR                  ";2;F;"PUR SANG";5;2;2;41300,00;26019,00;67319,00;8260,00;420
"DROIT DE PAROLE          ";5;M;"PUR SANG";11;3;5;41200,00;16684,00;57884,00;3745,45;375
"AUTUMN TWILIGHT          ";3;M;"PUR SANG";14;2;10;41200,00;0,00;41200,00;2942,86;340
"GEORGIA                  ";3;F;"PUR SANG";12;3;4;41115,00;22201,00;63316,00;3426,25;345
"SPEED OF MOTIVATOR       ";6;H;"PUR SANG";10;6;2;40920,00;9344,00;50264,00;4092,00;320
"THUNDERSPEED             ";4;M;"PUR SANG";9;1;6;40900,00;16563,00;57463,00;4544,44;410
"WILDWOOD                 ";3;F;"PUR SANG";7;1;4;40880,00;22075,00;62955,00;5840,00;385
"FLAWLESS LADY            ";3;F;"PUR SANG";14;3;5;40850,00;22059,00;62909,00;2917,86;320
"LINSOUMIS                ";7;H;"PUR SANG";14;2;9;40850,00;12866,00;53716,00;2917,86;335
"DIADEMA                  ";2;F;"PUR SANG";5;2;3;40800,00;25704,00;66504,00;8160,00;420
"BREATH OF FIRE           ";6;H;"PUR SANG";8;0;7;40800,00;12851,00;53651,00;5100,00;385
"PRINCE LANCELOT          ";3;M;"PUR SANG";6;1;2;40500,00;21870,00;62370,00;6750,00;440
"SNOW EMPRESS             ";3;F;"PUR SANG";10;0;9;40430,00;0,00;40430,00;4043,00;360
"SABOOR                   ";3;F;"PUR SANG";9;2;5;40420,00;0,00;40420,00;4491,11;415
"EQUINOXE                 ";3;H;"PUR SANG";5;3;2;40350,00;21789,00;62139,00;8070,00;400
"LANAKEN                  ";3;H;"PUR SANG";7;2;4;40280,00;21750,00;62030,00;5754,29;425
"GALDAN                   ";7;H;"PUR SANG";5;1;4;40250,00;12678,00;52928,00;8050,00;385
"SUMMITER                 ";3;M;"PUR SANG";4;1;2;40250,00;21735,00;61985,00;10062,50;475
"KHOCHENKO                ";6;H;"PUR SANG";11;1;5;40160,00;12649,00;52809,00;3650,91;410
"GOLD PALACE              ";4;H;"PUR SANG";14;2;6;40150,00;16259,00;56409,00;2867,86;290
"SINGLEDON                ";3;H;"PUR SANG";7;2;3;40150,00;0,00;40150,00;5735,71;440
"MOUNTAINS BLUES          ";3;F;"PUR SANG";6;3;2;40100,00;21654,00;61754,00;6683,33;385
"AKYO                     ";4;H;"PUR SANG";18;2;8;40100,00;16238,00;56338,00;2227,78;330
"FASHIONSPAN              ";3;F;"PUR SANG";13;3;8;40050,00;21627,00;61677,00;3080,77;315
"BAPTISIA                 ";3;F;"PUR SANG";6;3;3;40040,00;18921,00;58961,00;6673,33;460
"ASYMMETRIC               ";2;M;"PUR SANG";1;0;1;40005,00;0,00;40005,00;40005,00;485
"GLASS SLIPPERS           ";5;F;"PUR SANG";1;0;1;40005,00;0,00;40005,00;40005,00;510
"TIRANO                   ";8;H;"PUR SANG";12;2;8;40000,00;0,00;40000,00;3333,33;365
"BIG FIVE                 ";4;H;"PUR SANG";2;2;0;40000,00;16200,00;56200,00;20000,00;485
"MAKALOUN                 ";3;M;"PUR SANG";2;1;0;40000,00;21600,00;61600,00;20000,00;495
"FREE WIND                ";3;F;"PUR SANG";1;1;0;40000,00;0,00;40000,00;40000,00;455
"GARRUS                   ";5;H;"PUR SANG";1;1;0;40000,00;0,00;40000,00;40000,00;505
"WALIYAK                  ";4;F;"PUR SANG";1;1;0;40000,00;16200,00;56200,00;40000,00;460
"CORAZON                  ";2;F;"PUR SANG";1;1;0;40000,00;0,00;40000,00;40000,00;
"BOURDAIN                 ";4;M;"PUR SANG";8;3;3;39900,00;16158,00;56058,00;4987,50;360
"USAIN BEST               ";9;H;"PUR SANG";23;4;12;39700,00;11320,00;51020,00;1726,09;270
"SAMEDI RIEN              ";2;F;"PUR SANG";5;3;2;39660,00;0,00;39660,00;7932,00;410
"NIRLIIT                  ";2;M;"PUR SANG";5;2;1;39500,00;24885,00;64385,00;7900,00;410
"RUMBLES OF THUNDER       ";3;F;"PUR SANG";3;2;0;39500,00;0,00;39500,00;13166,67;460
"KOURKING                 ";4;H;"PUR SANG";4;1;3;39450,00;15976,00;55426,00;9862,50;375
"MA NOIRE                 ";2;F;"PUR SANG";7;1;5;39430,00;24839,00;64269,00;5632,86;400
"OISSEL                   ";3;F;"PUR SANG";11;2;6;39360,00;21253,00;60613,00;3578,18;345
"BUZZING                  ";3;M;"PUR SANG";11;2;8;39250,00;21195,00;60445,00;3568,18;325
"GO ATHLETICO             ";3;H;"PUR SANG";7;0;4;39250,00;21195,00;60445,00;5607,14;485
"SESTILIO JET             ";6;M;"PUR SANG";7;0;5;39240,00;12360,00;51600,00;5605,71;455
"FAITHFILLY MAN           ";4;M;"PUR SANG";11;1;6;39150,00;15855,00;55005,00;3559,09;355
"WOOTURN                  ";3;F;"PUR SANG";6;2;3;39110,00;21119,00;60229,00;6518,33;410
"NEROKAS                  ";3;H;"PUR SANG";7;1;4;39045,00;21083,00;60128,00;5577,86;385
"DANTES                   ";5;H;"PUR SANG";7;3;0;39000,00;0,00;39000,00;5571,43;400
"ABOUT MIDNIGHT           ";3;F;"PUR SANG";13;2;6;39000,00;21060,00;60060,00;3000,00;330
"GRISBI                   ";6;H;"PUR SANG";23;4;6;38950,00;12266,00;51216,00;1693,48;225
"MARILLAMAN               ";3;H;"PUR SANG";10;2;4;38900,00;21006,00;59906,00;3890,00;365
"AMIATA                   ";4;F;"PUR SANG";23;3;6;38850,00;15731,00;54581,00;1689,13;305
"REPONSE EXACTE           ";5;F;"PUR SANG";12;4;1;38800,00;15713,00;54513,00;3233,33;285
"SUNLIGHT                 ";5;F;"PUR SANG";10;2;6;38750,00;15693,00;54443,00;3875,00;365
"ELECTROSCOPE             ";3;H;"PUR SANG";9;3;2;38580,00;0,00;38580,00;4286,67;375
"INCITATUS                ";5;H;"PUR SANG";16;4;6;38500,00;15590,00;54090,00;2406,25;400
"FENELON                  ";3;M;"PUR SANG";2;2;0;38500,00;20790,00;59290,00;19250,00;470
"GLICOURT                 ";7;H;"PUR SANG";16;2;6;38450,00;12110,00;50560,00;2403,13;300
"GIANTISSIME              ";6;H;"PUR SANG";20;1;12;38300,00;11872,00;50172,00;1915,00;280
"CHEF OUI CHEF            ";11;H;"PUR SANG";20;3;8;38260,00;12051,00;50311,00;1913,00;235
"ANGELINKA                ";3;F;"PUR SANG";9;3;4;38200,00;20628,00;58828,00;4244,44;420
"ASCOT ANGEL              ";7;H;"PUR SANG";6;2;2;38200,00;12032,00;50232,00;6366,67;410
"WONDER BOY               ";6;H;"PUR SANG";8;2;3;38160,00;12019,00;50179,00;4770,00;390
"COUNT ROSTOV             ";4;H;"PUR SANG";6;2;2;38100,00;15430,00;53530,00;6350,00;400
"SIXNTWOTHREES            ";3;F;"PUR SANG";5;2;2;38080,00;0,00;38080,00;7616,00;415
"GOOD QUESTION            ";6;H;"PUR SANG";10;0;8;38060,00;11988,00;50048,00;3806,00;460
"SWISS BANK               ";6;H;"PUR SANG";13;2;10;38040,00;0,00;38040,00;2926,15;335
"BOSIOH                   ";4;M;"PUR SANG";9;1;3;38000,00;15389,00;53389,00;4222,22;385
"IVRESSE                  ";3;F;"PUR SANG";8;2;4;37940,00;20487,00;58427,00;4742,50;410
"TALABAAT                 ";3;F;"PUR SANG";7;3;1;37930,00;0,00;37930,00;5418,57;410
"AMEERA                   ";3;F;"PUR SANG";9;2;6;37800,00;20411,00;58211,00;4200,00;365
"AMERICAN PARK            ";3;H;"PUR SANG";7;2;3;37750,00;20385,00;58135,00;5392,86;355
"QUIVIVEN                 ";3;F;"PUR SANG";13;2;7;37650,00;0,00;37650,00;2896,15;330
"MONTUSSAN                ";2;F;"PUR SANG";5;1;4;37500,00;23625,00;61125,00;7500,00;415
"SUCCESS STORY            ";3;F;"PUR SANG";13;2;7;37490,00;20244,00;57734,00;2883,85;320
"ROCQUEMONT               ";5;M;"PUR SANG";10;2;6;37460,00;15170,00;52630,00;3746,00;420
"KENOHOPE                 ";6;H;"PUR SANG";12;2;7;37450,00;11795,00;49245,00;3120,83;300
"SUNDORO                  ";3;F;"PUR SANG";5;2;3;37450,00;0,00;37450,00;7490,00;455
"FRANKEL'S MAGIC          ";4;F;"PUR SANG";6;1;4;37360,00;15130,00;52490,00;6226,67;435
"ALASTOR                  ";3;M;"PUR SANG";7;1;4;37340,00;20163,00;57503,00;5334,29;440
"SHIELDING                ";7;H;"PUR SANG";10;1;4;37300,00;0,00;37300,00;3730,00;400
"LIVE                     ";3;H;"PUR SANG";7;2;2;37240,00;20109,00;57349,00;5320,00;430
"ALFIERI                  ";8;H;"PUR SANG";10;1;8;37230,00;11725,00;48955,00;3723,00;380
"SEA WATCH                ";4;F;"PUR SANG";8;1;2;37000,00;14985,00;51985,00;4625,00;420
"SAINT NICOLAS            ";6;H;"PUR SANG";8;1;5;37000,00;11655,00;48655,00;4625,00;345
"ASTROLOGIA               ";5;F;"PUR SANG";8;1;5;37000,00;14982,00;51982,00;4625,00;360
"OSMOSE                   ";2;F;"PUR SANG";3;2;1;36960,00;23284,00;60244,00;12320,00;440
"MINNEHAHA                ";6;F;"PUR SANG";18;3;7;36900,00;11622,00;48522,00;2050,00;230
"FLYING EASY              ";3;F;"PUR SANG";6;2;4;36840,00;19893,00;56733,00;6140,00;400
"PRINCE HAMLET            ";5;M;"PUR SANG";6;0;5;36720,00;14871,00;51591,00;6120,00;420
"AIGUIERE D'ARGENT        ";4;H;"PUR SANG";8;2;4;36700,00;14861,00;51561,00;4587,50;360
"ELECTRON LIBRE           ";6;H;"PUR SANG";13;1;8;36700,00;0,00;36700,00;2823,08;365
"KERGRIST                 ";3;H;"PUR SANG";9;2;7;36620,00;19773,00;56393,00;4068,89;390
"BAYLAGAN                 ";5;H;"PUR SANG";11;3;4;36600,00;14822,00;51422,00;3327,27;300
"SELKET                   ";3;F;"PUR SANG";6;2;4;36580,00;19753,00;56333,00;6096,67;400
"ROSE PREMIUM             ";2;F;"PUR SANG";5;1;4;36580,00;23043,00;59623,00;7316,00;425
"WHITE PLATIN             ";3;M;"PUR SANG";13;1;9;36410,00;19555,00;55965,00;2800,77;320
"ALMAZORA                 ";6;F;"PUR SANG";13;3;6;36400,00;11465,00;47865,00;2800,00;285
"VALOUR                   ";3;F;"PUR SANG";5;2;2;36400,00;0,00;36400,00;7280,00;370
"L'INDOMPTABLE            ";6;F;"PUR SANG";9;2;5;36350,00;11449,00;47799,00;4038,89;365
"KALISKA                  ";3;F;"PUR SANG";8;1;5;36220,00;19558,00;55778,00;4527,50;370
"GREEN FLY                ";2;M;"PUR SANG";5;1;4;36160,00;21016,00;57176,00;7232,00;430
"MILLFIELD                ";8;M;"PUR SANG";10;1;4;36100,00;11371,00;47471,00;3610,00;385
"BOBBYMURPHY              ";3;M;"PUR SANG";2;2;0;36000,00;19440,00;55440,00;18000,00;450
"SUPER KHALI              ";2;M;"PUR SANG";7;1;6;36000,00;22679,00;58679,00;5142,86;395
"HALIPHON                 ";4;H;"PUR SANG";9;1;2;36000,00;14579,00;50579,00;4000,00;410
"ZORMY                    ";4;H;"PUR SANG";10;4;3;35900,00;14537,00;50437,00;3590,00;375
"TWIST                    ";4;H;"PUR SANG";3;1;1;35840,00;14515,00;50355,00;11946,67;460
"ROMAN BAMB               ";3;F;"PUR SANG";9;1;5;35760,00;19309,00;55069,00;3973,33;400
"SHANNKIYR                ";5;H;"PUR SANG";6;2;2;35750,00;0,00;35750,00;5958,33;345
"GONERIL                  ";5;F;"PUR SANG";13;2;10;35750,00;14477,00;50227,00;2750,00;335
"LOVE CHILD               ";3;F;"PUR SANG";6;1;3;35700,00;0,00;35700,00;5950,00;480
"SAN PABLO                ";5;M;"PUR SANG";9;3;3;35650,00;14436,00;50086,00;3961,11;325
"TIME TO FLY              ";6;M;"PUR SANG";13;1;8;35550,00;11197,00;46747,00;2734,62;325
"BIG TAMAYA               ";4;F;"PUR SANG";10;3;4;35520,00;14383,00;49903,00;3552,00;355
"MARRAKECH EXPRESS        ";5;M;"PUR SANG";5;2;0;35500,00;14377,00;49877,00;7100,00;405
"BECQUAMIS                ";7;H;"PUR SANG";12;2;7;35490,00;11178,00;46668,00;2957,50;280
"OFFICER OF STATE         ";2;M;"PUR SANG";3;0;3;35450,00;0,00;35450,00;11816,67;435
"ANTOLYA                  ";3;F;"PUR SANG";5;2;2;35440,00;19136,00;54576,00;7088,00;410
"SINGFORTHEMOMENT         ";2;F;"PUR SANG";2;1;1;35400,00;0,00;35400,00;17700,00;460
"KILFRUSH MEMORIES        ";5;H;"PUR SANG";8;1;6;35400,00;14335,00;49735,00;4425,00;420
"JAS HENNESSY             ";3;F;"PUR SANG";8;2;4;35360,00;19094,00;54454,00;4420,00;395
"BAVARIA EXPRESS          ";3;F;"PUR SANG";4;1;3;35310,00;19066,00;54376,00;8827,50;430
"HURRICANE CLOUD          ";4;M;"PUR SANG";7;1;6;35310,00;14299,00;49609,00;5044,29;415
"LEOPARDS PARK            ";3;M;"PUR SANG";5;1;3;35300,00;19062,00;54362,00;7060,00;455
"NIGHTDANCE MAN           ";5;H;"PUR SANG";11;1;6;35100,00;0,00;35100,00;3190,91;315
"SILVER SILK              ";3;H;"PUR SANG";9;2;5;35000,00;18900,00;53900,00;3888,89;400
"MYSTERY                  ";3;H;"PUR SANG";6;1;4;35000,00;18900,00;53900,00;5833,33;365
"THE FAMOUS FIVE          ";3;M;"PUR SANG";5;2;2;34990,00;18894,00;53884,00;6998,00;415
"HIGHEST ROCKEUR          ";7;H;"PUR SANG";7;1;5;34900,00;10993,00;45893,00;4985,71;350
"COOBIRD                  ";3;M;"PUR SANG";12;0;11;34880,00;18835,00;53715,00;2906,67;365
"LOSADA                   ";3;F;"PUR SANG";10;1;9;34820,00;18802,00;53622,00;3482,00;340
"WEJDAN                   ";4;F;"PUR SANG";7;2;5;34775,00;14083,00;48858,00;4967,86;400
"DRAGONET                 ";5;H;"PUR SANG";10;1;6;34750,00;14071,00;48821,00;3475,00;360
"NORDESTE                 ";4;M;"PUR SANG";11;1;5;34700,00;14051,00;48751,00;3154,55;360
"MI C'INFILO              ";3;H;"PUR SANG";17;2;6;34610,00;18688,00;53298,00;2035,88;305
"HARMYSIAN                ";4;H;"PUR SANG";4;1;3;34520,00;13979,00;48499,00;8630,00;435
"MA DECLARATION           ";4;F;"PUR SANG";6;3;2;34500,00;0,00;34500,00;5750,00;375
"BURNING VICTORY          ";5;F;"PUR SANG";2;2;0;34500,00;13972,00;48472,00;17250,00;450
"LIYANN                   ";2;M;"PUR SANG";3;2;1;34500,00;21735,00;56235,00;11500,00;460
"MISS CLEOPATRA           ";2;F;"PUR SANG";5;2;1;34500,00;21735,00;56235,00;6900,00;415
"QUARTILLA                ";3;F;"PUR SANG";7;2;5;34480,00;18619,00;53099,00;4925,71;375
"LADDIES                  ";3;F;"PUR SANG";7;2;4;34460,00;18608,00;53068,00;4922,86;365
"KINGSFOLD                ";4;H;"PUR SANG";10;2;4;34450,00;13951,00;48401,00;3445,00;300
"RIDWAAN                  ";4;H;"PUR SANG";5;2;2;34400,00;13931,00;48331,00;6880,00;400
"COMPLICATION             ";3;F;"PUR SANG";6;1;5;34310,00;18526,00;52836,00;5718,33;430
"MOGUL                    ";4;M;"PUR SANG";2;0;1;34290,00;0,00;34290,00;17145,00;530
"THE MEDITERRANEAN        ";3;M;"PUR SANG";1;0;1;34260,00;0,00;34260,00;34260,00;505
"OUR FIRST LADY           ";3;F;"PUR SANG";13;1;8;34240,00;0,00;34240,00;2633,85;320
"LESSLEPASSER             ";2;M;"PUR SANG";7;1;6;34190,00;21536,00;55726,00;4884,29;400
"NUBIA                    ";3;F;"PUR SANG";4;2;2;34120,00;0,00;34120,00;8530,00;405
"DECBOU                   ";4;H;"PUR SANG";9;3;2;34050,00;13790,00;47840,00;3783,33;330
"STRANGER                 ";4;H;"PUR SANG";12;2;3;34050,00;13789,00;47839,00;2837,50;335
